Data,Hora,umidAmb,tempAmb,tempSubst,tempSolo,umidGas,tempGas,decDeBiogas,volumeTotal
2021-05-05,14:54:38,65.599999999999994,27,19,19.5,46.57,34.270000000000003,0,0
2021-05-05,15:23:29,73,24.199999999999999,19.059999999999999,19.5,51.159999999999997,27.350000000000001,0,0
2021-05-05,15:37:51,75.900000000000006,23.300000000000001,19,19.5,53.719999999999999,24.710000000000001,0,0
2021-05-05,15:52:13,77,22.899999999999999,19.059999999999999,19.5,68.129999999999995,23.129999999999999,0,0
2021-05-05,16:06:43,77.099999999999994,22.800000000000001,19,19.5,58.479999999999997,22.199999999999999,0,0
2021-05-05,16:37:39,79.799999999999997,21.800000000000001,19.059999999999999,19.5,61.5,20.949999999999999,0,0
2021-05-05,16:51:53,81.400000000000006,21.699999999999999,19.059999999999999,19.5,62.810000000000002,20.449999999999999,0,0
2021-05-05,17:06:15,82.700000000000003,21.399999999999999,19.059999999999999,19.5,64.030000000000001,19.920000000000002,0,0
2021-05-05,17:34:59,85.200000000000003,20.399999999999999,19.059999999999999,19.5,66.180000000000007,18.739999999999998,0,0
2021-05-05,17:49:21,86.200000000000003,20.100000000000001,19.059999999999999,19.5,67.170000000000002,18.09,0,0
2021-05-05,18:33:52,88.799999999999997,19.100000000000001,19.059999999999999,19.5,70.230000000000004,16.77,0,0
2021-05-05,18:48:14,89.700000000000003,19.199999999999999,19.059999999999999,19.5,71.290000000000006,16.760000000000002,0,0
2021-05-05,19:02:43,90.700000000000003,18.699999999999999,19.059999999999999,19.5,68.219999999999999,16.629999999999999,0,0
2021-05-05,19:17:06,91.599999999999994,18.5,19.059999999999999,19.5,72.670000000000002,16.420000000000002,0,0
2021-05-05,19:31:27,91.099999999999994,18.899999999999999,19.059999999999999,19.5,73.680000000000007,16.48,0,0
2021-05-05,20:00:27,89.400000000000006,19.5,19.120000000000001,19.5,74.959999999999994,17.5,0,0
2021-05-05,20:14:48,89,19.5,19.120000000000001,19.5,75.209999999999994,17.719999999999999,0,0
2021-05-05,20:29:11,88.400000000000006,19.699999999999999,19.120000000000001,19.5,75.530000000000001,17.82,0,0
2021-05-05,20:43:24,88.099999999999994,19.699999999999999,19.190000000000001,19.5,75.849999999999994,17.899999999999999,0,0
2021-05-05,21:12:08,88.099999999999994,19.5,19.190000000000001,19.5,76.379999999999995,17.899999999999999,0,0
2021-05-05,21:26:30,88.5,19.399999999999999,19.120000000000001,19.5,76.670000000000002,36.329999999999998,0,0
2021-05-05,21:55:13,88.099999999999994,19.699999999999999,19.25,19.5,77.150000000000006,17.969999999999999,0,0
2021-05-05,22:52:40,88.099999999999994,19.600000000000001,19.25,19.5,77.920000000000002,17.91,0,0
2021-05-05,23:21:32,88.099999999999994,19.199999999999999,19.25,19.5,78.269999999999996,17.760000000000002,0,0
2021-05-05,23:35:54,88.099999999999994,19.199999999999999,19.309999999999999,19.5,78.370000000000005,17.48,0,0
2021-05-06,00:04:30,89.299999999999997,18.600000000000001,19.309999999999999,19.5,78.640000000000001,16.710000000000001,0,0
2021-05-06,00:18:59,89.599999999999994,18.5,19.309999999999999,19.5,79.010000000000005,16.420000000000002,0,0
2021-05-06,00:33:13,90.700000000000003,18.100000000000001,19.309999999999999,19.559999999999999,79.260000000000005,16.129999999999999,0,0
2021-05-06,01:01:57,91.599999999999994,17.5,19.379999999999999,19.559999999999999,79.849999999999994,15.470000000000001,0,0
2021-05-06,01:30:39,91.799999999999997,17.399999999999999,19.379999999999999,19.559999999999999,80.560000000000002,14.949999999999999,0,0
2021-05-06,01:44:53,91.599999999999994,17,19.379999999999999,19.559999999999999,80.980000000000004,14.91,0,0
2021-05-06,01:59:15,92.900000000000006,17,19.379999999999999,19.559999999999999,81.290000000000006,14.93,0,0
2021-05-06,02:13:36,93.099999999999994,16.800000000000001,19.379999999999999,19.559999999999999,81.430000000000007,14.84,0,0
2021-05-06,02:28:00,92.900000000000006,16.800000000000001,19.379999999999999,19.559999999999999,44.439999999999998,14.800000000000001,0,0
2021-05-06,02:56:43,91.799999999999997,16.800000000000001,19.379999999999999,19.559999999999999,82.310000000000002,14.77,0,0
2021-05-06,03:11:04,91.799999999999997,16.699999999999999,19.440000000000001,19.559999999999999,82.390000000000001,14.67,0,0
2021-05-06,03:25:27,92.700000000000003,16.399999999999999,19.440000000000001,19.559999999999999,82.459999999999994,14.369999999999999,0,0
2021-05-06,03:54:09,92.299999999999997,16.5,19.440000000000001,19.559999999999999,64.590000000000003,14.26,0,0
2021-05-06,04:08:23,92.900000000000006,16.399999999999999,19.5,19.620000000000001,83.379999999999995,14.5,0,0
2021-05-06,04:22:54,92.5,16,19.440000000000001,19.620000000000001,83.200000000000003,14.130000000000001,0,0
2021-05-06,05:06:14,91.700000000000003,16.5,19.440000000000001,19.620000000000001,84.239999999999995,14.390000000000001,0,0
2021-05-06,05:20:29,92.5,16.600000000000001,19.5,19.620000000000001,84.329999999999998,14.529999999999999,0,0
2021-05-06,05:49:12,92.599999999999994,16.899999999999999,19.5,19.620000000000001,84.650000000000006,15.02,0,0
2021-05-06,06:17:48,93.700000000000003,16.800000000000001,19.5,19.620000000000001,76.819999999999993,15.33,0,0
2021-05-06,06:32:02,92,17.100000000000001,19.5,19.620000000000001,84.849999999999994,15.43,0,0
2021-05-06,07:15:07,91.799999999999997,17.5,19.5,19.620000000000001,46.82,15.630000000000001,0,0
2021-05-06,07:29:29,91.700000000000003,17.600000000000001,19.5,19.620000000000001,85.5,16.050000000000001,0,0
2021-05-06,07:43:50,91.099999999999994,17.899999999999999,19.5,19.620000000000001,85.599999999999994,16.469999999999999,0,0
2021-05-06,07:58:12,90.599999999999994,18.100000000000001,19.5,19.620000000000001,95.349999999999994,16.98,0,0
2021-05-06,08:41:10,86.700000000000003,19.5,19.5,19.690000000000001,56.020000000000003,18.870000000000001,0,0
2021-05-06,08:55:32,85.299999999999997,20.100000000000001,19.5,19.690000000000001,85,20.120000000000001,0,0
2021-05-06,09:10:01,84.299999999999997,20.5,19.5,19.690000000000001,85.219999999999999,20.91,0,0
2021-05-06,09:38:52,79.5,21.800000000000001,19.5,19.690000000000001,83.579999999999998,23.52,0,0
2021-05-06,10:21:58,73.799999999999997,22.600000000000001,19.5,19.690000000000001,79.629999999999995,25.420000000000002,0,0
2021-05-06,10:36:19,72.099999999999994,23.300000000000001,19.5,19.690000000000001,77.849999999999994,26.66,0,0
